,Unnamed: 0,comments,estimated_rating_flair,estimated_rating_textblob,estimated_rating_asent,pos_value_asent,neg_value_asent,probability,estimated_sentiment_flair,estimated_sentiment_textblob,compound_value_asent,neu_value_asent,estimated_subjectivity_textblob
25294,25294,"Heritage Collection was great however, we found the mobile keys awkward and inconvenient.  Im sure its the way of the future but it didnt make for a seamless and relaxing stay in 2022.",0.6955669152932721,2.583333333333333,3.1601585088838933,0.1748055837318262,0.099502487562189,0.9981164932250975,NEGATIVE,0.0333333333333333,0.3424887955884136,0.7256919287059846,0.6439814814814815
25369,25369,It was small and cozy place for a short stay in KK!,1.259251048112793,2.125,3.252399672131761,0.2270531400966183,0.0,0.6502698063850403,POSITIVE,-0.15,0.5461374667327111,0.7729468599033816,0.4833333333333333
25374,25374,I will use it again,4.949142377094075,2.5,2.8108825044289905,0.0,0.0,0.992444097995758,POSITIVE,0.0,0.0,0.0,0.0
25375,25375,Very close to the pavilion can see the tall building,3.8054277119100206,3.0,2.8108825044289905,0.0,0.0,0.9267476201057434,POSITIVE,0.2,0.0,0.0,0.3
25389,25389,The space is small but tidy and sjust enough for 2 people. Close to everything!!!,4.820604478063759,2.791666666666667,2.8108825044289905,0.0,0.0,0.985865354537964,POSITIVE,0.1166666666666666,0.0,0.0,0.5666666666666668
25390,25390,"Booked for 6pm-7am due to a flight connection, as I imagine most bookings for here are for. The app wasn't working well so we struggled to do the pre registration and check in but was able to chat to someone via phone messaging and then again at the hotel, so they were able to help. The room is basic but clean enough, was good to have shower gel in the bathroom. Lots of people coming and going through out the night which was a bit noisy but it wasn't like there were drunk people/shouting/partying etc. Was good to be able to use the kitchen and have a coffee in the morning.",0.7055860661538798,3.2140151515151514,3.140910816912223,0.1242990862228704,0.0265984811979447,0.9945411086082458,NEGATIVE,0.2856060606060606,0.3409849584101397,0.6491024325791848,0.5704545454545454
25398,25398,Toilet are super cramped and with tampered glass door,0.6919366516312018,2.875,3.2541189693105466,0.3277310924369748,0.0,0.999424695968628,NEGATIVE,0.15,0.5993731596731062,0.6722689075630252,0.3333333333333333
25400,25400,"Cleanliness definitely not up to par, especially the bathroom with mould issues, sinks and surfaces not cleaned properly and a bad smell of mildew throughout. The room itself is small which would have been fine if they had paid more attention to cleanliness and hygiene. Location was good for 2 travellers over 2 nights, but looking back we would have rather paid more to stay somewhere else.",0.6904568008072127,2.742424242424242,3.122529857273704,0.0815253505472395,0.036231884057971,0.9999599456787108,NEGATIVE,0.0969696969696969,0.0794089856417162,0.8822427653947894,0.4333333333333333
25417,25417,Stay was as accurate as description and photos,4.952205151251718,3.5000000000000004,2.8108825044289905,0.0,0.0,0.997401237487793,POSITIVE,0.4000000000000001,0.0,0.0,0.6333333333333334
25418,25418,Everything is as described. Thank you,4.796264883525588,2.5,2.975444613398363,0.3571428571428571,0.0,0.9845998883247375,POSITIVE,0.0,0.1805787796286538,0.1428571428571428,0.0
25430,25430,"Looks like pictures, good location lots of places to eat nearby also close to MTR. This is like a hostel we were on second floor and near kitchen so had smell of food in hallway and room. Rooftop had a good bar and place for a snack, not attached to hotel.",3.639694210786216,3.4375,3.242264438320965,0.1762526239546098,0.0,0.584384560585022,NEGATIVE,0.375,0.487106358955953,0.8237473760453904,0.4
25431,25431,Thank you for everything.  Will be back.,4.054840662275959,2.5,3.002486983475226,0.1923076923076923,0.0,0.9426183700561525,POSITIVE,0.0,0.1805787796286538,0.3076923076923077,0.0
25436,25436,"The ST Signature App didn't work on my new android phone so check-in was very frustrating after a long flight. I would suggest they should just use the pin codes on the doors instead of making you just through all the hoops with a buggy app. 
The room was clean and small and was fine for our 12 hour stopover.",0.6923222952415776,2.541540404040404,3.0047465887161136,0.081081081081081,0.0406342661525343,0.9992853999137878,NEGATIVE,0.0166161616161616,0.0165337042689901,0.5449513194330512,0.5757575757575758
25445,25445,"the place is in good location but it's too small. there was construction work done near by, very noisy sound.",0.6932107359880669,3.075,2.904200899797673,0.0,0.0766951435388286,0.998964786529541,NEGATIVE,0.2299999999999999,-0.1241791500352526,0.4233048564611714,0.42
25450,25450,"The room was great! It had everything I needed and had a cool design. The host was very nice but self-check in was a bit confusing. It was self-check in. I wasn’t able to check in through the app because it wouldn’t scan my passport correctly. The lady at the front desk (not the host) was very rude and said she wouldn’t help me and then after awhile, snatched my passport and scanned it.",2.1578468742100263,3.308333333333333,3.04277692237553,0.1512318076686494,0.0294857123021251,0.7150817513465881,NEGATIVE,0.3233333333333333,0.1629889277452169,0.485949146695892,0.7008333333333333
25451,25451,"As said in the description and others reviews, it is small but perfect! We where almost never in the room as the location is truly amazing. The bed is comfortable, the room has a safe, everything was very clean. There is almost always someone to help you.
We stayed with a 1.5 year old, who slept with us in the bed. The kitchen area (with coffee) was great for this reason!
As a minus, keep in mind that the shower is tiny - what was fine for us. And the app did not work on one of our phones, it kept crashing.
As mentioned in others reviews, there are constructions, but they did not bother us.",0.6973928412048882,3.441666666666667,3.160480045720825,0.2079466805107618,0.0,0.9974610805511476,NEGATIVE,0.3766666666666667,0.4323823823926638,0.569831097267016,0.5963636363636363
25463,25463,"The check in was easy and fairly quick. The room was small but the bed was definitely big enough for two adults. The walls are thin so we could hear people talking in the next room, but wasn’t too bad:)",4.987189424247384,2.476851851851852,3.148341025162065,0.1562652647167039,0.032258064516129,0.9956413507461548,POSITIVE,-0.0092592592592592,0.1967950012659608,0.811476670767167,0.5388888888888889
25468,25468,"Very small space with a ground level bed wasn’t exactly what I expected. The shower doesn’t fit an adult body without leaking water everywhere.
Reception staff the most unfriendly I have met.",0.6909648333138141,2.84375,2.9794975674413777,0.0574712643678161,0.0789451369456457,0.9997760653495787,NEGATIVE,0.1374999999999999,-0.0196522589879152,0.5302502653532049,0.395
25479,25479,"The first two nights we stayed were awful because the room we got had no glass on the windows and they pointed directly to a vert noisy alley,  so we couldn't get much sleep. The host offered me to change room at the 3rd day and that was much better. 
The rooms are quite small  but nice and the beds are really comfortable.
The shared bathrooms are not the best,  but i imagine other guests are also not very careful when they use them.
The staff is super friendly and always willing to help.
The location was perfect, like 5 min walking to a metro station and like 10 min to china town.",0.6903998454220852,3.073717948717949,3.1594753656676247,0.2136472252012356,0.0489692732882417,0.9999805688858032,NEGATIVE,0.2294871794871795,0.2857478592068941,0.7373835015105227,0.5621394230769231
25482,25482,"Great location in a quiet side street but still very central and close to an MRT station. 
Check-in was a bit unnecessarily complicated.  Bed can get a a little tight fitting if youre a taller european guy.",0.9650911521343836,2.635602678571429,2.8108825044289905,0.0,0.0,0.5837573409080505,POSITIVE,0.0542410714285714,0.0,0.0,0.4617559523809523
25483,25483,A co-living space which is located well in town 👍🏻👍🏻👍🏻,4.966888781537174,2.5,3.1887657405907497,0.1160220994475138,0.0,0.9966610670089722,POSITIVE,0.0,0.2732128852944742,0.8839779005524862,0.0
25485,25485,bring ur own tissue,4.944840717377812,4.0,2.8108825044289905,0.0,0.0,0.502226710319519,NEGATIVE,0.6,0.0,0.0,1.0
25489,25489,"I would rate Kein’s place as moderate. The bed is comfortable, the air conditioner is good and the kitchen is reasonably equipped as long as you’re not doing proper cooking (only one burner and one small pot). But check in was difficult because no one picked up the intercom for about half an hour and i had arrived at night so I was worried I wouldn’t be able to get in. Some small touches would make the place more comfortable, such as hand soap and a hand towel. Overall it was okay but pretty expensive for what it was (but Singapore is expensive so maybe not out of line with other places).",0.7176997934875398,2.6319444444444446,3.1280291728253946,0.1333912364545845,0.0266890920477865,0.9902854561805724,NEGATIVE,0.0527777777777777,0.3016069108811422,0.6399196714976289,0.5650793650793651
25494,25494,would definitely stay there again,4.919582951970108,2.5,3.187255541899844,0.4029850746268656,0.0,0.9990535378456116,POSITIVE,0.0,0.401923825269382,0.5970149253731343,0.5
25516,25516,Responsive host,4.924866272653848,2.5,3.130567736891884,0.7142857142857143,0.0,0.9987851977348328,POSITIVE,0.0,0.3611575592573076,0.2857142857142857,0.0
25527,25527,Efficient check-in/out process.,4.914763440224926,2.5,3.2089467520230155,0.2857142857142857,0.0,0.9992985725402832,POSITIVE,0.0,0.4214636152117623,0.7142857142857142,0.0
25534,25534,the check in process was really long. the receptionist took like 15 min to attend to us. and when we were to the room. it was locked. and we were given another room. not a pleasant stay. I have been here many times and its my first time encountering this,0.6904854448862681,2.708333333333333,2.872920475056422,0.0285714285714285,0.0575947478364667,0.99994957447052,NEGATIVE,0.0833333333333333,-0.0058803741133542,0.1995481093063904,0.55
25555,25555,"Good location, perhaps too small for 2 people but if just for layover, they are more than enough.  Check-in very smooth.",4.946183714542386,3.2350000000000003,2.8108825044289905,0.0,0.0,0.9977053999900818,POSITIVE,0.294,0.0,0.0,0.53
25557,25557,"Except good response of Angela, the quality doesn't justify the price at all. And the manager was not polite, knocked the door again and again in the early morning, I stayed in so many places, it's my first time being treated in this terrible way",0.6903570496694873,2.7749999999999995,3.092116239510752,0.0810055865921787,0.0406824146981627,0.9999960660934448,NEGATIVE,0.1099999999999999,-0.0181120174072029,0.8783119987096586,0.5466666666666666
25558,25558,"Our stay was pleasant. The room itself could be cleaner. Also the maintenance, mainly in the bathroom, was a bit overdue. The pictures are not corresponding with the room we received.",0.7037011059028779,3.625,3.003858647726358,0.1682085038249421,0.0,0.9952098727226256,NEGATIVE,0.4499999999999999,0.1721161542754784,0.3317914961750578,0.65
25561,25561,"location is exellent,.easy to access eveywhere. When I checked in I was afraid it was noisy but that wasn't.
The room is not big enough but acceptable.",3.772887244280694,2.0,3.0171757163599,0.0516431924882629,0.0293159609120521,0.9246006608009338,POSITIVE,-0.1999999999999999,0.025170540910249,0.5857075132663517,0.5
25562,25562,"İn the lifestyle place of boat quay where's a lot of cafe, nightclubs, restaurant, this hotel is very reachable, just a few steps from  the Quay mrt station and easely reachable hotel. Staff are helpfull",4.936192685695223,2.5,2.8108825044289905,0.0,0.0,0.9917891025543212,POSITIVE,0.0,0.0,0.0,0.2
25590,25590,Very small room but got all you needed. The door lock with the app was pretty annoying since it never really worked well other than that it was all ok.,0.7654361795770425,2.25,2.9505736130494933,0.0927198470850545,0.0810436539119757,0.9741868376731871,NEGATIVE,-0.1,0.0864676141311297,0.3262364990029697,0.5825
25599,25599,"Slightly over complicated check in process as the app didn’t work for me. Probably wouldn’t have been that bad but after a 20 hr flight anything is tough haha. Very small room but perfect for a short stop off like we did. The hot pot restaurants on the street are amazing, great location!",0.6911279440281561,2.720328282828283,3.0767792774920286,0.1924786190487699,0.0666350226376515,0.9997170567512512,NEGATIVE,0.0881313131313131,0.270233836184947,0.4908863583135785,0.6624242424242425
25602,25602,"Apartment is slightly on the smaller side. Thats not an issue though. One thing that would have helped is to have the studio periodically cleaned. We stayed there for 8 days, and it certainly needed a sweep and mop. We were told that it was done only once every 7 days.",0.7344030881696779,2.5297619047619047,2.8958585603312006,0.0275862068965517,0.0,0.9845337867736816,NEGATIVE,0.0119047619047619,0.0679900103650084,0.1724137931034483,0.5595238095238095
25614,25614,excellent place to stay! I would come again! 5 stars no doubt!,4.904261547825036,5.0,2.9039427631029,0.1664998331664998,0.2082082082082082,0.999833345413208,POSITIVE,1.0,0.0,0.2919586252919586,1.0
25615,25615,"Host was amazing. I would definitely stay with Heritage again. They are super responsive, super helpful and allowed me to check in early. But this location is right by the late night bars at river front. Loud music until 3-4am daily I cannot sleep.",0.8151569865388408,2.903439153439153,3.08096839929104,0.2761485019211945,0.0,0.9584531188011168,NEGATIVE,0.1613756613756613,0.381587360587466,0.3238514980788055,0.552116402116402
25628,25628,the hotel location is central and surrounded by many eateries and a shopping mall.  overall is a decent place for a short stay,4.655705961784487,2.833333333333333,2.8108825044289905,0.0,0.0,0.9771639108657836,POSITIVE,0.1333333333333333,0.0,0.0,0.3433333333333333
25629,25629,"Stayed here for a short layover on the way home from Indo. Room was as advertised. Check-in process via app had a few glitches and didn’t go smoothly so had to finish in person n upon arrival. Otherwise, got what I paid for.",0.6921443807331771,2.6666666666666665,2.8108825044289905,0.0,0.0,0.9993496537208556,NEGATIVE,0.0666666666666666,0.0,0.0,0.3
25633,25633,nice for one night or so ...clean - very robotic process,0.7309321717600714,3.0874999999999995,3.276952575229956,0.366220168775569,0.0,0.9857181310653688,NEGATIVE,0.235,0.6983077225399795,0.6337798312244309,0.63
25636,25636,"Great location - however, the room was dusty and had stains on the walls. In addition, the check in application had issues and I had to stand there for about 10minutes just to get it sorted.",0.69756279129069,3.0,3.0555269935541163,0.1073298429319371,0.0,0.997400164604187,NEGATIVE,0.2,0.3124466634694728,0.3926701570680628,0.675
25639,25639,"Return visit, met issue with self check-in this time. Luckily, host was quick to respond. Overall, same as always.",0.7052391036701554,2.916666666666667,2.9585104475598083,0.1067961165048543,0.0,0.9946640729904176,NEGATIVE,0.1666666666666666,0.1702023522127614,0.2265372168284789,0.3645833333333333
25650,25650,"I did not communicate much with the host, however you might want to ask the host if you have any queries",0.690998770351079,3.0,3.1393698839991124,0.0582959641255605,0.0,0.9997637867927552,NEGATIVE,0.2,0.0772283284276542,0.9417040358744394,0.2
25652,25652,Good place to work but it get's occasionally noisy at times. Amenities and space are decent at its price point.,0.7205137727724107,3.222222222222222,2.8878878882372034,0.0,0.107633315498484,0.510692834854126,POSITIVE,0.2888888888888888,-0.1270474032625296,0.3923666845015159,0.4638888888888888
25653,25653,Kinda hoping the cook-lab will open soon after covid gets more and more well controlled,1.8688740910677857,3.333333333333333,3.2810657054360046,0.2667439029755532,0.0,0.7510254383087158,NEGATIVE,0.3333333333333333,0.665874182056982,0.7332560970244468,0.5
25664,25664,"They require that you download a mobile app (which has a one star review on the App Store) and follow it for a long check-in process and check out process. No one is present on site to help you check in or answer questions. I saw multiple people struggling to check in. The room is super tiny which is OK, but would not stay here again given their focus on automation without great design / UX to compensate for the lack of in-person presence",0.6903659377998329,3.0654761904761907,2.980897266133266,0.06586625444592,0.1197482963508238,0.999992847442627,NEGATIVE,0.2261904761904762,-0.0338700797063145,0.5643854492032562,0.4023809523809523
25671,25671,Convenient place to stay,4.91379682428673,2.5,2.8108825044289905,0.0,0.0,0.9993477463722228,POSITIVE,0.0,0.0,0.0,0.0
25681,25681,Quick and simple check in ^^,4.861548415887646,2.916666666666667,2.8108825044289905,0.0,0.0,0.987979769706726,POSITIVE,0.1666666666666666,0.0,0.0,0.4285714285714286
25682,25682,"Cozy place, near many different food options and bugis mrt and mall",4.919931321537265,2.75,2.8108825044289905,0.0,0.0,0.9990358352661132,POSITIVE,0.1,0.0,0.0,0.5625
25692,25692,"This boutique hotel is more like a hostel. Many stairs to carry your luggage up and down. Not accessible with a car so you have to pull your luggage around the block. Unit extremely small. The toilet is practically in the shower. The stairs is probably is suitable for a person 1.4m in height to go to the bedroom where the bed is fit exactly snug between the two glass banisters. Luckily the bed is situated very close to the ceiling so you cannot fall over. The airconditiong upstairs is situated practically right next to the bed so you are guarenteed a cold and stiff neck and shoulders when waking up. I booked 2 nights and checked out after the 1st night as the place is definitely not habitable. Obviously they have a no cancellation policy🤣😅. So the property has decided to defraud me out of 179,91 USD. Not a cheap hostel at all. Never ever using AirBnB in Singapore again because of this company.",0.6904903836406904,2.69144069664903,2.9875136107258324,0.0821428050839435,0.0229338219554584,0.9999477863311768,NEGATIVE,0.0765762786596119,0.1500036488242807,0.3564618344990595,0.4629409171075837
25703,25703,Average accommodation with less facilities,0.6916368001545365,2.1041666666666665,2.8108825044289905,0.0,0.0,0.9995330572128296,NEGATIVE,-0.1583333333333333,0.0,0.0,0.2333333333333333
25705,25705,5mins walk from Bugis Junction. Recommend anyone who require short stay in Spore.,2.5301399578127444,2.5,3.0143293218277294,0.119047619047619,0.0,0.8247091770172119,POSITIVE,0.0,0.1805787796286538,0.3809523809523809,0.3
25710,25710,Someone opened our room door 20mins before our checkout time.,0.8342362342191646,2.5,2.8108825044289905,0.0,0.0,0.9526691436767578,NEGATIVE,0.0,0.0,0.0,0.0
25736,25736,The actual place has some inconsistency with the listing pictures.,0.6954410570998549,2.5,2.8108825044289905,0.0,0.0,0.9981617331504822,NEGATIVE,0.0,0.0,0.0,0.1
25737,25737,good place for short stay with your partner...,0.8675681210675673,3.375,3.21703698232694,0.2660550458715596,0.0,0.942874789237976,NEGATIVE,0.35,0.4404335707601685,0.7339449541284403,0.45
25747,25747,"nice room. clean. 
check in process is not so smooth. I couldn't check in online, because there was an error on their website. When I arrived, the host helped me to check in. But it's error again. They had to manually add me to their system and set up the room key on my phone.  The process took about 30 minutes include wait time.",0.6906833519624422,3.354166666666667,2.9344333961604123,0.1641328828828828,0.0528269206977607,0.9998779296875,NEGATIVE,0.3416666666666667,0.0258870649417456,0.2830401964193564,0.8
25752,25752,"The area is really great! Near both the bus and train station and all the restaurants. There’s also an Arabica coffee just a street away if you’re into coffee. 
The place, easy to check-in although our only problem was the room itself, it’s too small for 2 people. We can’t even fix our luggages at the same time :( The bathroom was so close to the bed and there was just not enough space for us. That was the only con for us.",3.161973096535338,2.6481481481481484,2.963928121651798,0.0969517852907114,0.0303542178542178,0.6195604205131531,NEGATIVE,0.0592592592592592,0.050073970708002,0.3726939968550706,0.6675925925925925
25757,25757,"Everything great, as described. Very small but everything you need for a night or two in Singapore. Close to subway and bus to get anywhere in the city extremely easily. Immediately walkable neighborhood is cool with some nice restaurants and bars.
Only hitch was the check-in. Singapore are very strict on short term rentals so all these places have to operate under some kind of hotel business model. This involves downloading the company's app, submitting all your passport info, etc just like checking in for a flight. And just like checking in for a flight, theapp works differently on different phones, it's buggy, it's not clear which bitsyou do at which time, and so on. Overall it ended just fine so if you need a basic, budget space with great facilities in a central location then this is hard to beat. But there are a few frictions with the check-in process. I recommend having the app downloaded and having the WiFi info saved ahead of time so that you can at least get to the building and then all you have to do is connect to the WiFi, open the app and check in. Your phone becomes your key so make sure you have a relatively modern phone with NFC/tap capabilities.",1.4949445381995643,2.9057971014492754,3.111326347991981,0.1381353159968057,0.0232115681283102,0.8068372011184692,NEGATIVE,0.1623188405797101,0.2922228929500815,0.5886531158748841,0.547487922705314
25759,25759,"Location is superb with lots of eateries n supermarket nearby. Centralised too. Maybe it’s me, but 1st 3 days there were issues here n there (no wifi, heater spoilt so no hot water, etc) eventually got fixed but have to bear with it till it’s fixed. PIC was very nice though n easy to reach. If you r picky on cleanliness, it will be an issue.",0.6949656878384579,3.453472222222222,3.0396574484436782,0.1588159304478406,0.0154406930201977,0.998332679271698,NEGATIVE,0.3813888888888888,0.2045736680221848,0.4257433765319616,0.6805555555555557
25788,25788,"The place was okay overall. 
It's in a good location with lots of bars and restaurants. Bar Stories is a great bar close by. 
Getting in and out with the app is a bit too much, the water stays warm for 2 minutes, and it is tiny. It's missing a few touches.",0.6906053019663921,3.1666666666666665,3.151133403186656,0.1729391179154097,0.0536585365853658,0.9999061822891236,NEGATIVE,0.2666666666666666,0.2444129265687982,0.7734023454992245,0.3666666666666667
25789,25789,Thank you John and Kim for being so responsive all the time. The place is just as described and how it looks like in pictures.,4.829815886248552,2.5,3.2384142091186643,0.2430768804335129,0.0,0.9863426089286804,POSITIVE,0.0,0.5044580390887241,0.7569231195664872,0.0
25810,25810,Ok place to stay. Room was very very small. Bed was nice with soft linen. The app for the checkin was very difficult to use especially as a non local tourist. The surrounding area is very dark and scary at night. No table in the room and space to eat except on the floor. And there was no dedicated bin for the hotel in front. Walls are super thin… expect to wake up to the sound of the tap turning on.,0.6903721924786723,2.5598484848484846,3.044441058569337,0.1321239774656582,0.0869193713183623,0.9999905824661256,NEGATIVE,0.0239393939393939,0.0332849000660081,0.6559566512159793,0.6324242424242426
25813,25813,Didn't enjoy our stay and ended up leaving earlier than originally booked.    Host communication and unit cleanliness needs to be improved.,0.6960402065670552,3.145833333333333,3.236384034081932,0.2170860427857883,0.0,0.9979464411735536,NEGATIVE,0.2583333333333333,0.4852860930741026,0.7829139572142116,0.5833333333333334
25815,25815,Repeat what I have already written on the previous page.,2.962063722673028,2.083333333333333,2.8108825044289905,0.0,0.0,0.8641120791435242,POSITIVE,-0.1666666666666666,0.0,0.0,0.1666666666666666
25821,25821,I stayed for 4 weeks while working in Singapore. Would book the apartment again as it is quite roomy for the price and very conveniently located (walking distance to two major MRT stations and a bus stop in front of the door),4.925327746863495,2.828125,2.919765357834229,0.0,0.0303867403314917,0.998761773109436,POSITIVE,0.13125,-0.147979087100097,0.4696132596685082,0.4
25822,25822,"Pictures did look nicer than the accommodation, as the bathroom for example had some bits that could do with repair but not bad. Busy road is just downstairs, so be aware if light sleeper. Location close to MRT, Chinatown, convenience store/supermarket and eateries.",4.824525258554424,3.1875,2.9895951770173257,0.0745428973277074,0.0,0.513931393623352,NEGATIVE,0.275,0.2555616745066582,0.2587904360056258,0.4791666666666666
25825,25825,Room is too small for 2 pax. Our room window faced the road and it gets too noisy at night to sleep. However room was very clean and well equipped. Location was very convenient too. Appreciated the free laundry facilities for guests.,0.8218536091783775,3.0133333333333336,3.0452035107079083,0.191463046652539,0.0203592814371257,0.9564077258110046,NEGATIVE,0.2053333333333333,0.2484108698922672,0.3881776719103353,0.502
25826,25826,"Very clean and good stay for 2. But for people who is tall, you may need to reconsider.",0.9004249592302572,3.970833333333333,3.0422900011658003,0.2413793103448275,0.0,0.9335815906524658,NEGATIVE,0.5883333333333334,0.3404112635125052,0.2586206896551724,0.7550000000000001
25834,25834,Great place but poor sound proofing so road noise wakes you up,0.7128727468450512,3.1666666666666665,2.8155041041127267,0.0,0.2739273927392739,0.99197256565094,NEGATIVE,0.2666666666666666,-0.6309787762435567,0.7260726072607261,0.5833333333333334
25842,25842,It’s so far away from city ! And away from all stuff the dryer didn’t work I had to wash my clothes and leave with wet clothes because the dryer wasn’t working ! And the gutters where full of water so they were overflowing and smashing the window when I was sleeping,0.6937072324844352,2.791666666666667,2.9032806116813,0.0,0.0174551921007066,0.9987857937812804,NEGATIVE,0.1166666666666666,-0.0420070281313387,0.3158781412326267,0.65
25850,25850,"Host was prompt on response which was the plus point. However room was much smaller than shown on pictures. Kitchen is under the stairs and can easily bump your head into it. I am 1.76m and the bed is barely enough for me. Finally there is a common balcony just outside the room which can easily allow anyone to look into the room if the curtains are not drawn. Also attracts a few smoker guests taking a puff in the middle of the night. Seah Street Heritage room are far better than this.  Bottomline, poor room design that should have been better managed.",0.6903935904927139,2.705128205128205,3.0520960938111523,0.1086787402740142,0.0227941176470588,0.9999828338623048,NEGATIVE,0.082051282051282,0.2051679302724922,0.4935271420789269,0.532051282051282
25862,25862,"Not up to standard as advertised, 2 star type of accommodation.  Stains on walls, drapes, shabby building.  Great location though",0.6905180413182648,3.5,2.955656519941768,0.1924882629107981,0.0,0.9999377727508544,NEGATIVE,0.4,0.2082977756463152,0.1408450704225352,0.375
25878,25878,"It’s an Ok place. The room has a kitchenette and washer dryer. The locality is good. Easy to get taxis etc. it’s a calm place. 
The AC is central and can’t be controlled well. Washroom doesn’t have soap.",1.3301962262279512,3.466666666666667,3.08643482564758,0.2240439792692987,0.0,0.8360278606414795,NEGATIVE,0.3866666666666666,0.2526070282551781,0.4902417350164155,0.5866666666666667
25900,25900,"It's value for money. Central location but it's next to a busy road. So, you will get noises from the traffic almost 24 hours a day. It's low traffic in the night but nevertheless, you will still hear the occasional vehicles passing by. 
What you see is what you get. The little working corner turned out well for my husband to work a few hours day while we were on holidays.",4.952614870307076,2.397321428571429,2.998019478084983,0.0857679541890068,0.0125709651257096,0.997380554676056,POSITIVE,-0.0410714285714285,0.1285393870495827,0.4016610806852835,0.225
25902,25902,"An incredible accomodation right in the heart of the city. Walking distance from MRT and multiple bus stops, so you can get anywhere in Singpore with <10 minute walk.",4.93924038029806,3.488095238095238,2.938984274193164,0.0,0.0353982300884955,0.9980565905570984,POSITIVE,0.3952380952380952,-0.0765465544619743,0.4646017699115043,0.4785714285714286
25908,25908,"The staff eventually fixed most of my problems/concerns.
The biggest issue with this unit, and the whole floor, is lack of ventilation.
It gets quite humid and allows for mold to grow. When I moved in, the place reeked of mold. I had to wipe down every surface (inside cabinets, bed frame, couch) because it contained mold. If you stay at this place soon after March 28, 2023 - the end of my stay - you're welcome.
If this place would retrofit necessary ventilation in the unit and hallways, it could be a much nicer stay - an extra 1, maybe 1.5 stars.",0.6903731800647218,3.013888888888889,2.98877791050062,0.0301298701298701,0.0826507860753465,0.9999902248382568,NEGATIVE,0.2055555555555555,-0.0471423755424102,0.6015050580804976,0.4486111111111112
25914,25914,I will definitely come back if I have a chance for my next visit to Singapore,2.538515193025241,2.5,3.256507010804728,0.2513368983957219,0.0,0.8255353569984436,POSITIVE,0.0,0.5718850320700721,0.7486631016042781,0.1666666666666666
25924,25924,"A quiet place.  It’s not best described as “luxury”, but this  measure is always relative.  Housing is expensive in Singapore.  Overall, a nice stay.",4.91915485480581,2.333333333333333,2.9630145113777657,0.0795454545454545,0.0270511296076099,0.9990752935409546,POSITIVE,-0.0666666666666666,0.0322780492368575,0.3934034158469354,0.3888888888888888
25927,25927,The place is ok but only 1 toilet / shower.  Not suitable for big group,0.6941723071714329,2.595833333333333,2.8108825044289905,0.0,0.0,0.9986182451248168,NEGATIVE,0.0383333333333333,0.0,0.0,0.47
25934,25934,"I stayed here for 4 months. The location is great, close to the MRT station and different hawker centers. The apartment was clean and was cleaned weekly. Since there is no glass in the windows of the kitchen but only a net, many ants came quickly into the apartment, especially when food is lying around. The kitchen is well equipped and the helper was always very accommodating and bought/provided things when I needed something. 
Unfortunately, the windows in the room are not tight, which made it rain into the room during heavy rain when the shutters were not closed. 
All in all it was a pleasant stay.",3.206504449944178,2.923681972789116,3.11097495391335,0.1329745625613271,0.0278287181368054,0.6160641312599182,NEGATIVE,0.1694727891156462,0.1883338123366353,0.6963395764447247,0.5858843537414966
25942,25942,"Place was clean and location was surrounded by interesting buildings/retaurants. However, I was misinformed on the independency of the self check in procedure (I even double checked after booking as I was expected to land very ealy in the morning), and was given inadequate instruction on contacting support. Ended up spending two and a half hours on the street after landing in the morning before getting a response (thankfully my flight was delayed). Situation easily could have been worse if I did not have my power bank as I needed my phone to get in as well. They showed no remorse and I had to explain that it was an upsetting situation before they apologised. Would not book with this organisation again, do not trust them with handling issues well.",0.6903807516047028,2.760416666666667,3.0433111205859094,0.1322706591330348,0.120735146751294,0.9999874830245972,NEGATIVE,0.1041666666666666,-0.0441704625915994,0.7469941941156711,0.4375
25948,25948,Great location for a good price - but do bring your own bedlinen,4.562585637826401,4.25,2.8108825044289905,0.0,0.0,0.9721128940582277,POSITIVE,0.7000000000000001,0.0,0.0,0.7833333333333333
25950,25950,Cosy small appartement in the heart of Arab district. Entrance and lift access all digital by phone. Recommended,4.926822844453759,2.1875,2.8890194312845656,0.3333333333333333,0.0,0.998685896396637,POSITIVE,-0.125,0.0674295649898898,0.0,0.2
26003,26003,"The place was good and overall I’m happy with my stay. The only downside is the building is beside a quite busy road and the windows’ noise isolation is not too good, therefore one would hear the noise of cars passing by, especially at night. There was also an isolated incident at one of the units upstairs was a bit worrysome but that was because of the specific tenant.",4.995550801207694,3.21875,3.063345852089051,0.1249999999999999,0.0776973440001837,0.9947774410247804,POSITIVE,0.2875,-0.042664232316074,0.7973026559998163,0.578125
26028,26028,"Our stay was alright. The staff was friendly and helpful. The room was quite old and a bit Dirty. Did Not Look like on The picture, thus The gave us a different room we did not book. Also the room did only be cleaned once.",0.6938086256142013,2.4375,3.028486227652769,0.1757575757575757,0.0687300216154676,0.9987492561340332,NEGATIVE,-0.025,0.0504957485853288,0.5555124026269567,0.62
